0
30
67
80
130
152
159
203
252
297
331
365
407
457
507
516
562
608
638
664
693
743
792
842
891
941
969
1013
1050
1092
1136
1146
1196
1213
1254
1267
1293
1336
1351
1401
1412
1433
1482
1532
1582
1601
1626
1676
1695
1727
1777
1827
1860
1907
1931
1981
1994
2034
2084
2128
2166
2215
2255
2298
2326
2373
2419
2451
2460
2509
2554
2573
2618
2667
2715
2765
2802
2850
2898
2947
2997
3007
3008
3054
3104
3147
3196
3246
3291
3341
3376
3407
3417
3439
3479
3529
3574
3601
3634
3669
3698
3735
3763
3805
3851
3868
3881
3928
3978
4028
4034
4084
4096
4120
4164
4209
4221
4271
4273
4274
4277
4282
4332
4381
4404
4452
4482
4511
4523
4538
4584
4631
4679
4722
4741
4780
4816
4859
4894
4939
4957
4972
5013
5040
5090
5140
5154
5204
5245
5295
5343
5389
5439
5471
5521
5527
5529
5530
5531
5543
5555
5605
5653
