0
50
75
115
136
170
176
226
240
281
331
374
418
421
425
468
498
548
566
616
659
677
694
744
773
775
825
850
895
918
947
962
997
1032
1082
1109
1151
1198
1238
1281
1312
1334
1384
1420
1469
1478
1523
1573
1622
1658
1693
1732
1764
1814
1859
1889
1931
1955
2005
2028
2041
2077
2127
2146
2172
2222
2271
2321
2331
2377
2427
2454
2491
2527
2560
2587
2635
2654
2700
2750
2800
2849
2899
2919
2939
2956
3005
