0
36
85
112
130
179
229
272
294
325
358
362
399
434
459
506
556
595
633
683
729
745
748
750
771
813
856
906
914
953
996
1046
1088
1135
1158
1208
1257
1307
1357
1407
1452
1485
1533
1583
1618
1645
1681
1690
1734
1755
1805
1855
1905
1942
1949
1968
2018
2066
2116
2143
2149
2190
2221
2262
2306
2333
2371
2421
2469
2482
2532
2555
2591
2640
2684
2734
2784
2834
2880
2920
2943
