0,1591383060,
0,1591383060,0.17516017
0,1591383060,0.100090027
0,1591383060,0.100090027
0,1591383060,0.100089788
0,1591383060,0.100090027
0,1591383060,0.100090027
0,1591383060,0.100090027
0,1591383061,0.100090027
0,1591383061,0.10010004
0,1591383061,0.100090027
0,1591383061,0.100090027
0,1591383061,0.100089788
0,1591383061,0.100090027
0,1591383061,0.09939003
0,1591383061,0.100090027
0,1591383061,0.099920034
0,1591383061,0.100090027
0,1591383062,0.099910021
0,1591383062,0.100090027
0,1591383062,0.100090027
0,1591383062,0.100089788
0,1591383062,0.10010004
0,1591383062,0.099630117
0,1591383062,0.099999905
0,1591383062,0.099990129
0,1591383062,0.100009918
0,1591383062,0.100090027
0,1591383063,0.099600077
0,1591383063,0.099319935
0,1591383063,0.099619865
0,1591383063,0.10010004
0,1591383063,0.100090027
0,1591383063,0.100090027
0,1591383063,0.09939003
0,1591383063,0.099709988
0,1591383063,0.100090027
0,1591383063,0.100090027
0,1591383064,0.100090027
0,1591383064,0.100089788
0,1591383064,0.100090027
0,1591383064,0.100090027
0,1591383064,0.10010004
0,1591383064,0.099359989
0,1591383064,0.100090027
0,1591383064,0.100090027
0,1591383064,0.100090027
0,1591383064,0.100090027
0,1591383065,0.099619865
0,1591383065,0.100019932
0,1591383065,0.100090027
0,1591383065,0.100110054
0,1591383065,0.100090027
0,1591383065,0.100169897
0,1591383065,0.100230217
0,1591383065,0.100089788
0,1591383065,0.100090027
0,1591383065,0.099660158
0,1591383066,0.099439859
0,1591383066,0.100000143
0,1591383066,0.099309921
0,1591383066,0.100090027
0,1591383066,0.099910021
0,1591383066,0.099609852
0,1591383066,0.100090027
0,1591383066,0.100090027
0,1591383066,0.100090027
0,1591383066,0.100090027
0,1591383067,0.099600077
0,1591383067,0.100099802
0,1591383067,0.100090027
0,1591383067,0.100090027
0,1591383067,0.099600077
0,1591383067,0.100229979
0,1591383067,0.10010004
0,1591383067,0.100090027
0,1591383067,0.099819899
0,1591383067,0.100090027
0,1591383068,0.099910021
0,1591383068,0.100090027
0,1591383068,0.100090027
0,1591383068,0.100090027
0,1591383068,0.099619865
0,1591383068,0.100090027
0,1591383068,0.10010004
0,1591383068,0.09968996
0,1591383068,0.10010004
0,1591383068,0.100090027
0,1591383069,0.099590063
0,1591383069,0.099449873
0,1591383069,0.099999905
0,1591383069,0.100090027
0,1591383069,0.100190163
0,1591383069,0.099709988
0,1591383069,0.099589825
0,1591383069,0.100090027
0,1591383069,0.10010004
0,1591383069,0.100090027
0,1591383070,0.100090027
0,1591383070,0.10010004
0,1591383070,0.100090027
0,1591383070,0.100090027
0,1591383070,0.100089788
0,1591383070,0.099600077
1,1591383070,0.100090027
1,1591383070,0.100130081
1,1591383070,0.099889994
1,1591383070,0.100090027
1,1591383071,0.100089788
1,1591383071,0.10010004
1,1591383071,0.100219965
1,1591383071,0.100090027
1,1591383071,0.099910021
1,1591383071,0.10010004
1,1591383071,0.100090027
1,1591383071,0.100090027
1,1591383071,0.100090027
1,1591383071,0.100090027
1,1591383072,0.100090027
1,1591383072,0.100089788
1,1591383072,0.100090027
1,1591383072,0.100090027
1,1591383072,0.10010004
1,1591383072,0.100090027
1,1591383072,0.100090027
1,1591383072,0.100090027
1,1591383072,0.100299835
1,1591383072,0.100090027
1,1591383073,0.10010004
1,1591383073,0.100090027
1,1591383073,0.100090027
1,1591383073,0.099489927
1,1591383073,0.100110054
1,1591383073,0.099590063
1,1591383073,0.100129843
1,1591383073,0.099910021
1,1591383073,0.100090027
1,1591383073,0.099359989
1,1591383074,0.100090027
1,1591383074,0.100090027
1,1591383074,0.100179911
1,1591383074,0.099640131
1,1591383074,0.099920034
1,1591383074,0.100090027
1,1591383074,0.099349976
1,1591383074,0.100089788
1,1591383074,0.100090027
1,1591383074,0.100090027
1,1591383075,0.10010004
